,argu,loss_fun,class_weight,nl,opt,epochs,error
1265,2.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[100, 80, 30, 10]",Adam,300.0,215.20760829956694
1266,2.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[100, 80, 30, 10]",RMSprop,100.0,320.79685357568684
1267,2.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[100, 80, 30, 10]",RMSprop,200.0,168.6159808370061
1268,2.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[100, 80, 30, 10]",RMSprop,300.0,225.34404166419785
1269,2.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[60, 10]",SGD,100.0,
1270,2.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[60, 10]",SGD,200.0,
1271,2.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[60, 10]",SGD,300.0,
1272,2.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[60, 10]",Adam,100.0,415.6046419287706
1273,2.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[60, 10]",Adam,200.0,197.84036587219427
1274,2.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[60, 10]",Adam,300.0,177.01853108684892
1275,2.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[60, 10]",RMSprop,100.0,221.23736499190517
1276,2.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[60, 10]",RMSprop,200.0,234.78293798248146
1277,2.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[60, 10]",RMSprop,300.0,320.5700927531363
1278,2.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[80, 60, 10]",SGD,100.0,
1279,2.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[80, 60, 10]",SGD,200.0,
1280,2.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[80, 60, 10]",SGD,300.0,
1281,2.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[80, 60, 10]",Adam,100.0,383.5681863185502
1282,2.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[80, 60, 10]",Adam,200.0,264.0893314909994
1283,2.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[80, 60, 10]",Adam,300.0,151.8322501794443
1284,2.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[80, 60, 10]",RMSprop,100.0,175.65888166097366
1285,2.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[80, 60, 10]",RMSprop,200.0,248.14424582307498
1286,2.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[80, 60, 10]",RMSprop,300.0,319.36523116136505
1287,2.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[100, 80, 60, 10]",SGD,100.0,
1288,2.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[100, 80, 60, 10]",SGD,200.0,
1289,2.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[100, 80, 60, 10]",SGD,300.0,
1290,2.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[100, 80, 60, 10]",Adam,100.0,346.22347059355366
1291,2.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[100, 80, 60, 10]",Adam,200.0,355.1245802699881
1292,2.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[100, 80, 60, 10]",Adam,300.0,221.5104545408413
1293,2.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[100, 80, 60, 10]",RMSprop,100.0,195.00131850700816
1294,2.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[100, 80, 60, 10]",RMSprop,200.0,275.03290948262656
1295,2.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[100, 80, 60, 10]",RMSprop,300.0,221.70813518365594
1296,2.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[90, 10]",SGD,100.0,
1297,2.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[90, 10]",SGD,200.0,
1298,2.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[90, 10]",SGD,300.0,
1299,2.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[90, 10]",Adam,100.0,260.706014452368
1300,2.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[90, 10]",Adam,200.0,161.80764759167587
1301,2.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[90, 10]",Adam,300.0,163.74147004212583
1302,2.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[90, 10]",RMSprop,100.0,273.03326638693187
1303,2.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[90, 10]",RMSprop,200.0,147.37928017047332
1304,2.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[90, 10]",RMSprop,300.0,143.31843680019293
1305,2.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[60, 40]",SGD,100.0,
1306,2.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[60, 40]",SGD,200.0,
1307,2.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[60, 40]",SGD,300.0,
1308,2.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[60, 40]",Adam,100.0,355.35754233374496
1309,2.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[60, 40]",Adam,200.0,210.4637925314088
1310,2.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[60, 40]",Adam,300.0,295.35144237586445
1311,2.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[60, 40]",RMSprop,100.0,282.392756548981
1312,2.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[60, 40]",RMSprop,200.0,227.01242330721638
1313,2.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[60, 40]",RMSprop,300.0,203.26369307828162
1314,2.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[80, 60, 40]",SGD,100.0,
1315,2.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[80, 60, 40]",SGD,200.0,
1316,2.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[80, 60, 40]",SGD,300.0,
1317,2.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[80, 60, 40]",Adam,100.0,224.71184541283785
1318,2.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[80, 60, 40]",Adam,200.0,219.5122204405384
1319,2.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[80, 60, 40]",Adam,300.0,364.2945377543958
1320,2.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[80, 60, 40]",RMSprop,100.0,354.71043458826114
1321,2.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[80, 60, 40]",RMSprop,200.0,221.65467370327133
1322,2.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[80, 60, 40]",RMSprop,300.0,303.24384123114186
1323,2.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[100, 80, 60, 40]",SGD,100.0,
1324,2.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[100, 80, 60, 40]",SGD,200.0,
1325,2.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[100, 80, 60, 40]",SGD,300.0,
1326,2.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[100, 80, 60, 40]",Adam,100.0,307.1614692674791
1327,2.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[100, 80, 60, 40]",Adam,200.0,323.06452685903037
1328,2.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[100, 80, 60, 40]",Adam,300.0,290.37269763025785
1329,2.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[100, 80, 60, 40]",RMSprop,100.0,428.108233273916
1330,2.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[100, 80, 60, 40]",RMSprop,200.0,285.53899195650155
1331,2.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[100, 80, 60, 40]",RMSprop,300.0,243.67714823311746
1332,2.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[90, 40]",SGD,100.0,
1333,2.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[90, 40]",SGD,200.0,
1334,2.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[90, 40]",SGD,300.0,
1335,2.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[90, 40]",Adam,100.0,315.91721131319605
1336,2.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[90, 40]",Adam,200.0,256.68284552679177
1337,2.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[90, 40]",Adam,300.0,351.7094741860802
1338,2.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[90, 40]",RMSprop,100.0,278.87347108658724
1339,2.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[90, 40]",RMSprop,200.0,152.82030060520174
1340,2.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[90, 40]",RMSprop,300.0,254.53622614259572
1341,2.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[90, 70]",SGD,100.0,
1342,2.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[90, 70]",SGD,200.0,
1343,2.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[90, 70]",SGD,300.0,
1344,2.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[90, 70]",Adam,100.0,382.8319419617903
1345,2.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[90, 70]",Adam,200.0,266.8553378906513
1346,2.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[90, 70]",Adam,300.0,348.23432757237896
1347,2.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[90, 70]",RMSprop,100.0,209.8383028586379
1348,2.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[90, 70]",RMSprop,200.0,348.128604390917
1349,2.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[90, 70]",RMSprop,300.0,253.9553300018471
1350,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[30, 10]",SGD,100.0,
1351,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[30, 10]",SGD,200.0,
1352,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[30, 10]",SGD,300.0,
1353,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[30, 10]",Adam,100.0,415.12174075559767
1354,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[30, 10]",Adam,200.0,326.2953469172178
1355,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[30, 10]",Adam,300.0,179.63752940038003
1356,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[30, 10]",RMSprop,100.0,232.76503846249545
1357,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[30, 10]",RMSprop,200.0,225.19639560634292
1358,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[30, 10]",RMSprop,300.0,214.45258777544498
1359,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[50, 30, 10]",SGD,100.0,
1360,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[50, 30, 10]",SGD,200.0,
1361,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[50, 30, 10]",SGD,300.0,
1362,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[50, 30, 10]",Adam,100.0,471.54326468973005
1363,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[50, 30, 10]",Adam,200.0,266.9822784767395
1364,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[50, 30, 10]",Adam,300.0,161.17822851288057
1365,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[50, 30, 10]",RMSprop,100.0,241.60453703813457
1366,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[50, 30, 10]",RMSprop,200.0,216.0384010934522
1367,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[50, 30, 10]",RMSprop,300.0,209.06020361406422
1368,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[70, 50, 30, 10]",SGD,100.0,
1369,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[70, 50, 30, 10]",SGD,200.0,
1370,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[70, 50, 30, 10]",SGD,300.0,
1371,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[70, 50, 30, 10]",Adam,100.0,306.9742367829892
1372,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[70, 50, 30, 10]",Adam,200.0,243.8390316588936
1373,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[70, 50, 30, 10]",Adam,300.0,243.6484010426037
1374,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[70, 50, 30, 10]",RMSprop,100.0,193.3872743799753
1375,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[70, 50, 30, 10]",RMSprop,200.0,427.4857819495583
1376,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[70, 50, 30, 10]",RMSprop,300.0,145.08354438072843
1377,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 50, 30, 10]",SGD,100.0,
1378,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 50, 30, 10]",SGD,200.0,
1379,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 50, 30, 10]",SGD,300.0,
1380,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 50, 30, 10]",Adam,100.0,463.07059549294337
1381,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 50, 30, 10]",Adam,200.0,167.8389167364358
1382,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 50, 30, 10]",Adam,300.0,199.1592991671498
1383,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 50, 30, 10]",RMSprop,100.0,384.95244758794416
1384,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 50, 30, 10]",RMSprop,200.0,164.59152682497376
1385,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 50, 30, 10]",RMSprop,300.0,209.7757919118063
1386,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[80, 30, 10]",SGD,100.0,
1387,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[80, 30, 10]",SGD,200.0,
1388,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[80, 30, 10]",SGD,300.0,
1389,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[80, 30, 10]",Adam,100.0,343.7848332556711
1390,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[80, 30, 10]",Adam,200.0,292.0433332344337
1391,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[80, 30, 10]",Adam,300.0,313.7642934901325
1392,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[80, 30, 10]",RMSprop,100.0,220.57170584561993
1393,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[80, 30, 10]",RMSprop,200.0,194.50103527245946
1394,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[80, 30, 10]",RMSprop,300.0,186.3660280837987
1395,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 80, 30, 10]",SGD,100.0,
1396,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 80, 30, 10]",SGD,200.0,
1397,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 80, 30, 10]",SGD,300.0,
1398,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 80, 30, 10]",Adam,100.0,453.21503699332226
1399,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 80, 30, 10]",Adam,200.0,378.3063254469493
1400,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 80, 30, 10]",Adam,300.0,166.46697391829653
1401,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 80, 30, 10]",RMSprop,100.0,295.1723281132609
1402,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 80, 30, 10]",RMSprop,200.0,235.05344780638504
1403,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 80, 30, 10]",RMSprop,300.0,158.80910326196067
1404,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[60, 10]",SGD,100.0,
1405,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[60, 10]",SGD,200.0,
1406,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[60, 10]",SGD,300.0,
1407,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[60, 10]",Adam,100.0,329.3701445199372
1408,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[60, 10]",Adam,200.0,215.2536934498279
1409,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[60, 10]",Adam,300.0,170.79827325520768
1410,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[60, 10]",RMSprop,100.0,181.85690254813494
1411,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[60, 10]",RMSprop,200.0,255.26930922062442
1412,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[60, 10]",RMSprop,300.0,297.8402286832641
1413,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[80, 60, 10]",SGD,100.0,
1414,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[80, 60, 10]",SGD,200.0,
1415,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[80, 60, 10]",SGD,300.0,
1416,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[80, 60, 10]",Adam,100.0,338.65759213074176
1417,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[80, 60, 10]",Adam,200.0,296.63463954336754
1418,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[80, 60, 10]",Adam,300.0,259.89018564904063
1419,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[80, 60, 10]",RMSprop,100.0,169.3483085269541
1420,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[80, 60, 10]",RMSprop,200.0,218.57235538252243
1421,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[80, 60, 10]",RMSprop,300.0,104.74843646578437
1422,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 80, 60, 10]",SGD,100.0,
1423,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 80, 60, 10]",SGD,200.0,
1424,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 80, 60, 10]",SGD,300.0,
1425,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 80, 60, 10]",Adam,100.0,287.1318840351559
1426,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 80, 60, 10]",Adam,200.0,189.44115639736592
1427,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 80, 60, 10]",Adam,300.0,168.20413763702712
1428,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 80, 60, 10]",RMSprop,100.0,206.5159886860157
1429,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 80, 60, 10]",RMSprop,200.0,111.16698547560232
1430,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 80, 60, 10]",RMSprop,300.0,132.41488468562878
1431,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[90, 10]",SGD,100.0,
1432,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[90, 10]",SGD,200.0,
1433,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[90, 10]",SGD,300.0,
1434,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[90, 10]",Adam,100.0,332.5398165833297
1435,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[90, 10]",Adam,200.0,149.56394432803867
1436,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[90, 10]",Adam,300.0,243.82977426792897
1437,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[90, 10]",RMSprop,100.0,192.3814221781973
1438,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[90, 10]",RMSprop,200.0,172.77604777988955
1439,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[90, 10]",RMSprop,300.0,113.29976113766902
1440,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[60, 40]",SGD,100.0,
1441,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[60, 40]",SGD,200.0,
1442,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[60, 40]",SGD,300.0,
1443,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[60, 40]",Adam,100.0,307.1940675732749
1444,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[60, 40]",Adam,200.0,356.83711670970985
1445,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[60, 40]",Adam,300.0,290.5861577300984
1446,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[60, 40]",RMSprop,100.0,321.76809711412596
1447,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[60, 40]",RMSprop,200.0,314.24633035731904
1448,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[60, 40]",RMSprop,300.0,263.1295729979028
1449,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[80, 60, 40]",SGD,100.0,
1450,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[80, 60, 40]",SGD,200.0,
1451,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[80, 60, 40]",SGD,300.0,
1452,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[80, 60, 40]",Adam,100.0,321.1406354571705
1453,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[80, 60, 40]",Adam,200.0,346.07851810332454
1454,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[80, 60, 40]",Adam,300.0,226.66056639967223
1455,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[80, 60, 40]",RMSprop,100.0,317.9855013083828
1456,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[80, 60, 40]",RMSprop,200.0,235.86056181563765
1457,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[80, 60, 40]",RMSprop,300.0,301.2778701432032
1458,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 80, 60, 40]",SGD,100.0,
1459,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 80, 60, 40]",SGD,200.0,
1460,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 80, 60, 40]",SGD,300.0,
1461,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 80, 60, 40]",Adam,100.0,387.0805059028261
1462,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 80, 60, 40]",Adam,200.0,161.3311474219464
1463,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 80, 60, 40]",Adam,300.0,183.4977816710046
1464,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 80, 60, 40]",RMSprop,100.0,278.00558566389486
1465,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 80, 60, 40]",RMSprop,200.0,266.3581471190654
1466,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 80, 60, 40]",RMSprop,300.0,218.77903534146716
1467,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[90, 40]",SGD,100.0,
1468,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[90, 40]",SGD,200.0,
1469,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[90, 40]",SGD,300.0,
1470,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[90, 40]",Adam,100.0,360.0403807026089
1471,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[90, 40]",Adam,200.0,272.57701185437855
1472,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[90, 40]",Adam,300.0,271.34943407249864
1473,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[90, 40]",RMSprop,100.0,304.86320400775753
1474,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[90, 40]",RMSprop,200.0,385.7787519064879
1475,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[90, 40]",RMSprop,300.0,229.91516861953642
1476,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[90, 70]",SGD,100.0,
1477,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[90, 70]",SGD,200.0,
1478,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[90, 70]",SGD,300.0,
1479,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[90, 70]",Adam,100.0,255.09823839083708
1480,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[90, 70]",Adam,200.0,345.9304203938549
1481,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[90, 70]",Adam,300.0,208.76397865908353
1482,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[90, 70]",RMSprop,100.0,343.9265406768809
1483,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[90, 70]",RMSprop,200.0,265.83661878305935
1484,2.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[90, 70]",RMSprop,300.0,254.59741958933444
1485,2.0,mse,"{0: 100000000.0, 1: 10000.0, 2: 1.0}","[30, 10]",SGD,100.0,
1486,2.0,mse,"{0: 100000000.0, 1: 10000.0, 2: 1.0}","[30, 10]",SGD,200.0,
1487,2.0,mse,"{0: 100000000.0, 1: 10000.0, 2: 1.0}","[30, 10]",SGD,300.0,
1488,2.0,mse,"{0: 100000000.0, 1: 10000.0, 2: 1.0}","[30, 10]",Adam,100.0,446.44972520248933
1489,2.0,mse,"{0: 100000000.0, 1: 10000.0, 2: 1.0}","[30, 10]",Adam,200.0,189.06647774900793
